time_s,body,x_m,y_m,vx_m_s,vy_m_s,speed_m_s,radius_from_central_m,kinetic_J,potential_J,total_energy_J,angular_momentum_kg_m2_s
1814400.0,Jupiter,-23672789447.502377,776806099835.1663,-13043.131625322234,-397.86271280662413,13049.198340653837,777908583075.789,1.6176264292304113e+35,-3.238338681736504e+35,-1.6207122525060926e+35,1.9268076571233363e+43
1900800.0,Sun,23672986.24833288,-741480720.6165832,12.449993611515938,0.3978640708836763,12.456349254323587,0.0,1.6176265637720004e+35,-3.2383388162780612e+35,-1.6207122525060608e+35,1.9268076571233363e+43
1900800.0,Probe,139446456742.8607,81474837052.3731,-10176.263377712354,41448.7455371574,42679.67716532771,161858690031.12656,1.6176265637720004e+35,-3.2383388162780612e+35,-1.6207122525060608e+35,1.9268076571233363e+43
1900800.0,Jupiter,-24799690700.77824,776770906300.9249,-13042.540700091553,-416.8022811422913,13049.1989047263,777908549481.6687,1.6176265637720004e+35,-3.2383388162780612e+35,-1.6207122525060608e+35,1.9268076571233363e+43
1987200.0,Sun,24748640.395303093,-741445564.1725376,12.449403324702466,0.41594235392403334,12.45634983383578,0.0,1.6176267046874908e+35,-3.238338957193521e+35,-1.6207122525060302e+35,1.9268076571233368e+43
1987200.0,Probe,138551077457.57407,85046332421.08893,-10548.380420174479,41223.8657009019,42552.032064458646,162938904584.5517,1.6176267046874908e+35,-3.238338957193521e+35,-1.6207122525060302e+35,1.9268076571233368e+43
1987200.0,Jupiter,-25926539711.166313,776734076425.4998,-13041.922299438444,-435.7409739553627,13049.199495025481,777908514325.5724,1.6176267046874908e+35,-3.238338957193521e+35,-1.6207122525060302e+35,1.9268076571233368e+43
2073600.0,Sun,25824242.40850154,-741408845.8022826,12.448786811465158,0.434019763486862,12.45635043792547,0.0,1.6176268519880582e+35,-3.2383391044940578e+35,-1.6207122525059996e+35,1.9268076571233365e+43
2073600.0,Probe,137623972421.81946,88598185581.62282,-10910.647989163555,40994.14748003942,42421.249005170284,164057348250.1163,1.6176268519880582e+35,-3.2383391044940578e+35,-1.6207122525059996e+35,1.9268076571233365e+43
2073600.0,Jupiter,-27053334104.845474,776695610286.2543,-13041.276424654448,-454.67875146352907,13049.200111550146,777908477607.574,1.6176268519880582e+35,-3.2383391044940578e+35,-1.6207122525059996e+35,1.9268076571233365e+43
2160000.0,Sun,26899790.02202035,-741370565.5829284,12.448144073090166,0.452096261575689,12.45635106659011,0.0,1.6176270056846074e+35,-3.2383392581905784e+35,-1.620712252505971e+35,1.926807657123337e+43
2160000.0,Probe,136665994128.77971,92129998646.37932,-11263.036440834327,40760.05526611415,42287.564308721325,165212993802.00256,1.6176270056846074e+35,-3.2383392581905784e+35,-1.620712252505971e+35,1.926807657123337e+43
2160000.0,Jupiter,-28180071508.10865,776655507963.9894,-13040.603077088495,-473.61557388637067,13049.200754299003,777908439327.7502,1.6176270056846074e+35,-3.2383392581905784e+35,-1.620712252505971e+35,1.926807657123337e+43
2246400.0,Sun,27975280.97006519,-741330723.5948677,12.447475110919806,0.4701718101965378,12.456351719828383,0.0,1.6176271657877347e+35,-3.238339418293677e+35,-1.6207122525059422e+35,1.926807657123337e+43
2246400.0,Probe,135677996419.0621,95641413334.4522,-11605.54390345218,40522.04122670801,42151.20964425552,166404812391.11993,1.6176271657877347e+35,-3.238339418293677e+35,-1.6207122525059422e+35,1.926807657123337e+43
2246400.0,Jupiter,-29306749547.367798,776613769542.9429,-13039.902258146887,-492.5514014454394,13049.201423270704,777908399486.1819,1.6176271657877347e+35,-3.238339418293677e+35,-1.6207122525059422e+35,1.926807657123337e+43
2332800.0,Sun,29050712.986960117,-741289319.9217753,12.44677992635247,0.4882463713580767,12.456352397640135,0.0,1.617627332307692e+35,-3.2383395848136078e+35,-1.6207122525059159e+35,1.9268076571233373e+43
2332800.0,Probe,134660832161.79951,99132109854.15608,-11938.194402840623,40280.54392490975,42012.4113148317,167631776339.28934,1.617627332307692e+35,-3.2383395848136078e+35,-1.6207122525059159e+35,1.9268076571233373e+43
2332800.0,Jupiter,-30433365849.158844,776570395110.7896,-13039.1739692933,-511.4861943643412,13049.202118463845,777908358082.9526,1.617627332307692e+35,-3.2383395848136078e+35,-1.6207122525059159e+35,1.9268076571233373e+43
2419200.0,Sun,30126083.807152446,-741246354.6506095,12.44605852084252,0.5063199070717552,12.456353100026261,0.0,1.617627505254364e+35,-3.2383397577602533e+35,-1.6207122525058893e+35,1.9268076571233373e+43
2419200.0,Probe,133615351099.45557,102601805675.72205,-12261.035951871172,40035.98715596926,41871.389637388595,168892861736.17206,1.617627505254364e+35,-3.2383397577602533e+35,-1.6207122525058893e+35,1.9268076571233373e+43
2419200.0,Jupiter,-31559918040.146675,776525384758.6404,-13038.41821204879,-530.4199128688174,13049.202839876974,777908315118.1495,1.617627505254364e+35,-3.2383397577602533e+35,-1.6207122525058893e+35,1.9268076571233373e+43
2505600.0,Sun,31201391.16521755,-741201827.8716096,12.445310895900192,0.5243923793519313,12.456353826988636,0.0,1.6176276846372403e+35,-3.238339937143105e+35,-1.6207122525058648e+35,1.9268076571233373e+43
2505600.0,Probe,132542397858.39787,106050254212.55092,-12574.138627704428,39788.77899214788,41728.35841384989,170187050836.45767,1.6176276846372403e+35,-3.238339937143105e+35,-1.6207122525058648e+35,1.9268076571233373e+43
2505600.0,Jupiter,-32686403747.130066,776478738581.043,-13037.634987991776,-549.3525171868278,13049.203587508582,777908270591.8623,1.6176276846372403e+35,-3.238339937143105e+35,-1.6207122525058648e+35,1.9268076571233373e+43
2592000.0,Sun,32276632.79586368,-741155739.678297,12.444537053091492,0.5424637502159869,12.456354578530007,0.0,1.6176278704653978e+35,-3.238340122971239e+35,-1.6207122525058411e+35,1.926807657123337e+43
2592000.0,Probe,131442810125.36292,109477243428.55238,-12877.592657962676,39539.31102482523,41583.524489661526,171513334257.16068,1.6176278704653978e+35,-3.238340122971239e+35,-1.6207122525058411e+35,1.926807657123337e+43
2592000.0,Jupiter,-33812820597.04664,776430456675.9811,-13036.824298758047,-568.2839675486324,13049.204361357097,777908224504.1849,1.6176278704653978e+35,-3.238340122971239e+35,-1.6207122525058411e+35,1.926807657123337e+43
2678400.0,Sun,33351806.433936838,-741108090.1674752,12.443736994038106,0.5605339816844361,12.456355354653926,0.0,1.6176280627474871e+35,-3.2383403152533074e+35,-1.6207122525058203e+35,1.9268076571233363e+43
2678400.0,Probe,130317416988.21796,112882594388.0855,-13171.506534427075,39287.957791426015,41437.08739531927,172870712976.94672,1.6176280627474871e+35,-3.2383403152533074e+35,-1.6207122525058203e+35,1.9268076571233363e+43
2678400.0,Jupiter,-34939166216.977844,776380539144.8746,-13035.986146040752,-587.2142241868731,13049.205161420898,777908176855.2141,1.6176280627474871e+35,-3.2383403152533074e+35,-1.6207122525058203e+35,1.9268076571233363e+43
2764800.0,Sun,34426909.81442551,-741058879.4392283,12.442910720417299,0.5786030357810229,12.456356155364649,0.0,1.6176282614917273e+35,-3.238340513997525e+35,-1.6207122525057976e+35,1.9268076571233373e+43
2764800.0,Probe,129167037437.93094,116266159763.89212,-13456.005170273027,39035.076373654614,41289.23906588087,174258200141.21164,1.6176282614917273e+35,-3.238340513997525e+35,-1.6207122525057976e+35,1.9268076571233373e+43
2764800.0,Jupiter,-36065438234.153885,776328986092.5793,-13035.120531590408,-606.1432473366563,13049.205987698318,777908127645.0502,1.6176282614917273e+35,-3.238340513997525e+35,-1.6207122525057976e+35,1.9268076571233373e+43
2851200.0,Sun,35501940.67246552,-741008107.5969217,12.442058233961816,0.596670874532812,12.456356980667051,0.0,1.6176284667058913e+35,-3.238340719211669e+35,-1.6207122525057777e+35,1.9268076571233368e+43
2851200.0,Probe,127992479027.38423,119627822317.21416,-13731.228114342603,38781.00615283297,41140.16363305062,175674822678.16925,1.6176284667058913e+35,-3.238340719211669e+35,-1.6207122525057777e+35,1.9268076571233368e+43
2851200.0,Jupiter,-37191634275.958694,776275797627.386,-13034.227457214876,-625.0709972356348,13049.206840187619,777908076873.796,1.6176284667058913e+35,-3.238340719211669e+35,-1.6207122525057777e+35,1.9268076571233368e+43
2937600.0,Sun,36576896.743344754,-740955774.7472018,12.441179536459808,0.614737459970273,12.456357830566564,0.0,1.6176286783973107e+35,-3.23834093090307e+35,-1.6207122525057592e+35,1.9268076571233365e+43
2937600.0,Probe,126794536681.60754,122967493363.0417,-13997.327833547788,38526.06870778676,40990.03728416111,177119622732.48596,1.6176286783973107e+35,-3.23834093090307e+35,-1.6207122525057592e+35,1.9268076571233365e+43
2937600.0,Jupiter,-38317751969.934875,776220973861.0212,-13033.306924779377,-643.9974341240901,13049.207718887015,777908024541.5586,1.6176286783973107e+35,-3.23834093090307e+35,-1.6207122525057592e+35,1.9268076571233365e+43
3024000.0,Sun,37651775.76250804,-740901880.999995,12.440274629754729,0.6328027541273565,12.456358705069084,0.0,1.6176288965728742e+35,-3.2383411490786143e+35,-1.62071225250574e+35,1.926807657123337e+43
3024000.0,Probe,125573991653.14539,126285111232.1757,-14254.468072238293,38270.56784067076,40839.028182240625,178591658924.03397,1.6176288965728742e+35,-3.2383411490786143e+35,-1.62071225250574e+35,1.926807657123337e+43
3024000.0,Jupiter,-39443788943.78866,776164514908.6469,-13032.358936206483,-662.922518245014,13049.208623794673,777907970648.4479,1.6176288965728742e+35,-3.2383411490786143e+35,-1.62071225250574e+35,1.926807657123337e+43
3110400.0,Sun,38726575.4655618,-740846426.4685075,12.439343515745264,0.6508667190415662,12.456359604180898,0.0,1.617629121239028e+35,-3.238341373744752e+35,-1.6207122525057238e+35,1.926807657123337e+43
3110400.0,Probe,124331610615.60266,129580639740.53479,-14502.82229527764,38014.7897163226,40687.296441329556,180090007440.14478,1.617629121239028e+35,-3.238341373744752e+35,-1.6207122525057238e+35,1.926807657123337e+43
3110400.0,Jupiter,-40569742825.39489,776106420888.8593,-13031.3834934761,-681.8462098441912,13049.20955490869,777907915194.5768,1.617629121239028e+35,-3.238341373744752e+35,-1.6207122525057238e+35,1.926807657123337e+43
3196800.0,Sun,39801293.58827894,-740789411.2692262,12.438386196385252,0.6689293167540247,12.45636052790863,0.0,1.6176293524017869e+35,-3.2383416049074947e+35,-1.6207122525057078e+35,1.9268076571233375e+43
3196800.0,Probe,123068144887.9132,132854066674.90623,-14742.572219668184,37759.00310114116,40534.99415127773,181613762970.3465,1.6176293524017869e+35,-3.2383416049074947e+35,-1.6207122525057078e+35,1.9268076571233375e+43
3196800.0,Jupiter,-41695611242.80192,776046691923.6896,-13030.380598625487,-700.768469170281,13049.210512227119,777907858180.0621,1.6176293524017869e+35,-3.2383416049074947e+35,-1.6207122525057078e+35,1.9268076571233375e+43
3283200.0,Sun,40875927.866603546,-740730835.5219169,12.437402673683604,0.6869905093095359,12.456361476259167,0.0,1.617629590066739e+35,-3.2383418425724326e+35,-1.6207122525056936e+35,1.9268076571233378e+43
3283200.0,Probe,121784329781.53291,136105402303.15474,-14973.906437858574,37503.45968806018,40382.26544640231,183162039492.98062,1.617629590066739e+35,-3.2383418425724326e+35,-1.6207122525056936e+35,1.9268076571233378e+43
3283200.0,Jupiter,-42821391824.23661,775985328138.6031,-13029.350253749231,-719.6892564748998,13049.211495747953,777907799605.0233,1.617629590066739e+35,-3.2383418425724326e+35,-1.6207122525056936e+35,1.9268076571233378e+43
3369600.0,Sun,41950476.03665564,-740670699.3496245,12.436392949704244,0.7050502587566432,12.456362449239595,0.0,1.6176298342390542e+35,-3.2383420867447354e+35,-1.6207122525056812e+35,1.9268076571233373e+43
3369600.0,Probe,120480884062.55556,139334677915.77237,-15197.01913435866,37248.39449489097,40229.24661259625,184733970923.3412,1.6176298342390542e+35,-3.2383420867447354e+35,-1.6207122525056812e+35,1.9268076571233373e+43
3369600.0,Jupiter,-43947082198.109276,775922329662.4999,-13028.292460999257,-738.6085320127028,13049.212505469133,777907739469.5835,1.6176298342390542e+35,-3.2383420867447354e+35,-1.6207122525056812e+35,1.9268076571233373e+43
3456000.0,Sun,43024935.83473595,-740609002.8786732,12.435357026566036,0.7231085271476841,12.456363446857152,0.0,1.6176300849234984e+35,-3.2383423374291684e+35,-1.62071225250567e+35,1.9268076571233365e+43
3456000.0,Probe,119158509520.66637,142541944404.58682,-15412.108895974376,36994.02632410585,40076.06622773758,186328711633.07727,1.6176300849234984e+35,-3.2383423374291684e+35,-1.62071225250567e+35,1.9268076571233365e+43
3456000.0,Jupiter,-45072679993.01862,775857696627.7134,-13027.207222584813,-757.5262560414659,13049.213541388543,777907677773.8691,1.6176300849234984e+35,-3.2383423374291684e+35,-1.62071225250567e+35,1.9268076571233365e+43
3542400.0,Sun,44099304.99733062,-740545746.2386651,12.434294906442737,0.7411652765388442,12.456364469119178,0.0,1.6176303421244448e+35,-3.2383425946301033e+35,-1.6207122525056585e+35,1.9268076571233368e+43
3542400.0,Probe,117817890636.87193,145727270883.45224,-15619.377614851986,36740.558272995586,39922.84533054631,187945436850.57297,1.6176303421244448e+35,-3.2383425946301033e+35,-1.6207122525056585e+35,1.9268076571233368e+43
3542400.0,Jupiter,-46198182837.75673,775791429170.0107,-13026.09454077248,-776.4423888221685,13049.214603504015,777907614518.0099,1.6176303421244448e+35,-3.2383425946301033e+35,-1.6207122525056585e+35,1.9268076571233368e+43
