time_s,body,x_m,y_m,vx_m_s,vy_m_s,speed_m_s,radius_from_central_m,kinetic_J,potential_J,total_energy_J,angular_momentum_kg_m2_s
1218960.0,FallingPlanet,-2288690398932.6187,2713481.6935538426,-2138784.172942195,-4.134811239752652,2138784.172946192,2289239109265.4146,1.3881001673850628e+37,-4.434823386796237e+35,1.3437519335171004e+37,1.6471324022418125e+43
1218960.0,OuterGiant,-567624672886.1139,-18603904005.930374,500.5718612159883,-15256.625510299496,15264.835215283609,568478460158.0009,1.3881001673850628e+37,-4.434823386796237e+35,1.3437519335171004e+37,1.6471324022418125e+43
1219320.0,Sun,548712423.8283774,17763927.730187155,5.945684794179944,14.563495592094446,15.730434562741646,0.0,1.3881001555591505e+37,-4.4348222042050886e+35,1.3437519335170997e+37,1.6471324022418127e+43
1219320.0,FallingPlanet,-2289460361233.234,2711993.1614883593,-2138784.163813019,-4.134811346195711,2138784.163817016,2290009073706.53,1.3881001555591505e+37,-4.4348222042050886e+35,1.3437519335170997e+37,1.6471324022418127e+43
1219320.0,OuterGiant,-567624492653.6465,-18609396390.242363,500.7196242834805,-15256.620666704415,15264.835220527435,568478462274.0968,1.3881001555591505e+37,-4.4348222042050886e+35,1.3437519335170997e+37,1.6471324022418127e+43
1219680.0,Sun,548714564.2495093,17769170.587767947,5.945543716917066,14.563490967188741,15.730376958012165,0.0,1.3881001437410857e+37,-4.434821022398668e+35,1.343751933517099e+37,1.6471324022418127e+43
1219680.0,FallingPlanet,-2290230323530.564,2710504.629384582,-2138784.154689984,-4.134811452498361,2138784.1546939807,2290779038144.3086,1.3881001437410857e+37,-4.434821022398668e+35,1.343751933517099e+37,1.6471324022418127e+43
1219680.0,OuterGiant,-567624312367.9845,-18614888772.810402,500.8673873030432,-15256.615821679638,15264.83522577264,568478464390.141,1.3881001437410857e+37,-4.434821022398668e+35,1.343751933517099e+37,1.6471324022418127e+43
1220040.0,Sun,548716704.6198536,17774413.44368353,5.945402639718377,14.563486340918294,15.730319353099095,0.0,1.3881001319308606e+37,-4.434819841376189e+35,1.3437519335170987e+37,1.647132402241813e+43
1220040.0,FallingPlanet,-2291000285824.611,2709016.0972425607,-2138784.145573083,-4.134811558660841,2138784.1455770796,2291549002578.753,1.3881001319308606e+37,-4.434819841376189e+35,1.3437519335170987e+37,1.647132402241813e+43
1220040.0,OuterGiant,-567624132029.1278,-18620381153.633972,501.01515027466246,-15256.610975225163,15264.83523101922,568478466506.133,1.3881001319308606e+37,-4.434819841376189e+35,1.3437519335170987e+37,1.647132402241813e+43
1220400.0,Sun,548718844.9394101,17779656.29793341,5.9452615625838705,14.563481713283103,15.730261748002432,0.0,1.3881001201284663e+37,-4.4348186611368566e+35,1.3437519335170978e+37,1.6471324022418132e+43
1220400.0,FallingPlanet,-2291770248115.3765,2707527.565062346,-2138784.1364623094,-4.134811664683392,2138784.136466306,2292318967009.866,1.3881001201284663e+37,-4.4348186611368566e+35,1.3437519335170978e+37,1.6471324022418132e+43
1220400.0,OuterGiant,-567623951637.0764,-18625873532.712563,501.1629131983244,-15256.606127340994,15264.835236267183,568478468622.0732,1.3881001201284663e+37,-4.4348186611368566e+35,1.3437519335170978e+37,1.6471324022418132e+43
1220760.0,Sun,548720985.2081788,17784899.150517095,5.945120485513542,14.563477084283171,15.730204142722174,0.0,1.3881001083338966e+37,-4.434817481679887e+35,1.3437519335170978e+37,1.6471324022418132e+43
1220760.0,FallingPlanet,-2292540210402.864,2706039.0328439884,-2138784.127357658,-4.134811770566252,2138784.127361655,2293088931437.6494,1.3881001083338966e+37,-4.434817481679887e+35,1.3437519335170978e+37,1.6471324022418132e+43
1220760.0,OuterGiant,-567623771191.8303,-18631365910.045654,501.31067607401525,-15256.601278027129,15264.835241516523,568478470737.9612,1.3881001083338966e+37,-4.434817481679887e+35,1.3437519335170978e+37,1.6471324022418132e+43
1221120.0,Sun,548723125.4261597,17790142.00143409,5.944979408507387,14.563472453918498,15.730146537258314,0.0,1.388100096547142e+37,-4.434816303004488e+35,1.343751933517097e+37,1.6471324022418132e+43
1221120.0,FallingPlanet,-2293310172687.074,2704550.500587538,-2138784.118259122,-4.1348118763096595,2138784.118263119,2293858895862.106,1.388100096547142e+37,-4.434816303004488e+35,1.343751933517097e+37,1.6471324022418132e+43
1221120.0,OuterGiant,-567623590693.3896,-18636858285.63274,501.458438901721,-15256.596427283568,15264.835246767241,568478472853.7972,1.388100096547142e+37,-4.434816303004488e+35,1.343751933517097e+37,1.6471324022418132e+43
1221480.0,Sun,548725265.5933529,17795384.850683913,5.944838331565399,14.563467822189084,15.73008893161085,0.0,1.3881000847681958e+37,-4.434815125109875e+35,1.343751933517097e+37,1.6471324022418135e+43
1221480.0,FallingPlanet,-2294080134968.0103,2703061.968293045,-2138784.1091666957,-4.134811981913853,2138784.1091706925,2294628860283.2363,1.3881000847681958e+37,-4.434815125109875e+35,1.343751933517097e+37,1.6471324022418135e+43
1221480.0,OuterGiant,-567623410141.7544,-18642350659.473297,501.60620168142793,-15256.591575110315,15264.83525201934,568478474969.5814,1.3881000847681958e+37,-4.434815125109875e+35,1.343751933517097e+37,1.6471324022418135e+43
1221840.0,Sun,548727405.7097584,17800627.698266067,5.944697254687573,14.56346318909493,15.730031325779777,0.0,1.388100072997049e+37,-4.434813947995261e+35,1.3437519335170964e+37,1.6471324022418132e+43
1221840.0,FallingPlanet,-2294850097245.674,2701573.43596056,-2138784.1000803723,-4.13481208737907,2138784.100084369,2295398824701.044,1.388100072997049e+37,-4.434813947995261e+35,1.3437519335170964e+37,1.6471324022418132e+43
1221840.0,OuterGiant,-567623229536.9244,-18647843031.56682,501.7539644131221,-15256.586721507369,15264.835257272816,568478477085.3134,1.388100072997049e+37,-4.434813947995261e+35,1.3437519335170964e+37,1.6471324022418132e+43
1222200.0,Sun,548729545.7753762,17805870.544180058,5.944556177873904,14.563458554636037,15.72997371976509,0.0,1.3881000612336942e+37,-4.434812771659862e+35,1.3437519335170957e+37,1.647132402241813e+43
1222200.0,FallingPlanet,-2295620059520.068,2700084.9035901325,-2138784.091000146,-4.134812192705547,2138784.091004143,2296168789115.5317,1.3881000612336942e+37,-4.434812771659862e+35,1.3437519335170957e+37,1.647132402241813e+43
1222200.0,OuterGiant,-567623048878.8999,-18653335401.912785,501.90172709678967,-15256.581866474728,15264.835262527671,568478479200.9934,1.3881000612336942e+37,-4.434812771659862e+35,1.3437519335170957e+37,1.647132402241813e+43
1222560.0,Sun,548731685.7902064,17811113.3884254,5.944415101124386,14.563453918812405,15.729916113566787,0.0,1.388100049478124e+37,-4.434811596102893e+35,1.343751933517095e+37,1.6471324022418132e+43
1222560.0,FallingPlanet,-2296390021791.1943,2698596.371181812,-2138784.081926011,-4.13481229789352,2138784.081930008,2296938753526.7,1.388100049478124e+37,-4.434811596102893e+35,1.343751933517095e+37,1.6471324022418132e+43
1222560.0,OuterGiant,-567622868167.6809,-18658827770.51068,502.0494897324168,-15256.577010012395,15264.835267783905,568478481316.6215,1.388100049478124e+37,-4.434811596102893e+35,1.343751933517095e+37,1.6471324022418132e+43
1222920.0,Sun,548733825.754249,17816356.2310016,5.944274024439015,14.563449281624033,15.729858507184861,0.0,1.3881000377303296e+37,-4.434810421323571e+35,1.343751933517094e+37,1.6471324022418135e+43
1222920.0,FallingPlanet,-2297159984059.0547,2697107.8387356494,-2138784.0728579606,-4.134812402943226,2138784.0728619574,2297708717934.5527,1.3881000377303296e+37,-4.434810421323571e+35,1.343751933517094e+37,1.6471324022418135e+43
1222920.0,OuterGiant,-567622687403.2673,-18664320137.359997,502.1972523199896,-15256.57215212037,15264.835273041519,568478483432.1976,1.3881000377303296e+37,-4.434810421323571e+35,1.343751933517094e+37,1.6471324022418135e+43
1223280.0,Sun,548735965.667504,17821599.07190817,5.944132947817786,14.563444643070923,15.729800900619312,0.0,1.3881000259903044e+37,-4.434809247321118e+35,1.343751933517093e+37,1.647132402241813e+43
1223280.0,FallingPlanet,-2297929946323.652,2695619.306251693,-2138784.063795989,-4.1348125078549,2138784.0637999857,2298478682339.0903,1.3881000259903044e+37,-4.434809247321118e+35,1.343751933517093e+37,1.647132402241813e+43
